,author_avatar_img,author_gender,author_handle,author_link,author_name,author_user_id,bucket,canonical,date_found,domain,geo_city,geo_country,geo_featurename,geo_method,geo_name,geo_name_id,geo_point,geo_state,hashcode,identifier,image_src,index_method,lang,last_updated,likes,links,main,main_authoritative,main_checksum,main_format,main_length,mentions,metadata_score,permalink,published,replied,replied_profile_link,replied_profile_title,resource,sentiment,sequence,sequence_range,shared_type,shares,site,source_assigned_tags,source_content_checksum,source_content_length,source_created,source_date_found,source_description,source_favicon_height,source_favicon_width,source_favorites,source_followers,source_following,source_handle,source_hashcode,source_http_status,source_image_height,source_image_src,source_image_width,source_last_posted,source_last_published,source_last_updated,source_likes,source_link,source_location,source_next_update,source_parsed_posts,source_parsed_posts_max,source_profiles,source_publisher_subtype,source_publisher_type,source_resource,source_setting_author_policy,source_setting_index_strategy,source_setting_minimum_content_metadata_score,source_setting_update_strategy,source_spam_probability,source_title,source_update_interval,source_user_interactions,source_verified,tags,type,version,video_player
0,https://pbs.twimg.com/profile_images/785868895341215744/Bj60kJfI_bigger.jpg,UNKNOWN,LCR_Fund,https://twitter.com/LCR_Fund,Help4Refugees,3074903134,1483233600006,https://twitter.com/LCR_Fund/status/794101848030449665,2017-01-01T01:20:09Z,twitter.com,London,GB,PPLC,SOURCE_LOCATION,"London, Greater London, England, United Kingdom",2643743,"51.50853,-0.12574",England,s2EQ7aovtFkq8sPoTGYdF8RDuF4,794101848030449665,,SOURCE_TASK,en,2017-01-01T01:20:09Z,0,['https://t.co/0opdvzhxON'],"#refugees. Ten facts, #2: 86% of refugees are hosted in developing nations, inc 26% in least developed countries http://trib.al/NeyGMqE ",True,XEqePuZGrzDk3c4wsN7qMTj34iY,TEXT,136,,314,https://twitter.com/LCR_Fund/status/794101848030449665,2016-11-03T09:00:08Z,False,,,https://twitter.com/LCR_Fund/status/794101848030449665,NEUTRAL,1483233609832900141,44606,NONE,0,twitter.com,['#UwyjYXbrSTG-lvMt-i6by5kr8S8'],ddiZLsJ8bqebQNtS6C94gxU0hrE,313450,2015-03-06T05:59:00Z,2017-01-01T01:19:03Z,<p>London Churches Refugee Fund provides grant support for agencies working with destitute asylum seekers and refugees in the London area</p>,0,0,0,24,25,LCR_Fund,n6xMsCWQn4sa11BDRfTmcb9U3eY,200,0,https://pbs.twimg.com/profile_images/785868895341215744/Bj60kJfI_400x400.jpg,0,2015-07-07T07:49:24Z,2017-01-01T01:19:04Z,2015-10-04T08:07:44Z,0,https://twitter.com/LCR_Fund,London,2017-01-01T01:19:03Z,20,26,['http://www.help4refugees.co.uk'],twitter,MICROBLOG,https://twitter.com/LCR_Fund,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Help4Refugees,3600000,0,False,['refugees'],POST,6.5.84,
1,https://pbs.twimg.com/profile_images/775078959172227072/C1HEsrk-_bigger.jpg,UNKNOWN,toarigalaxy1,https://twitter.com/toarigalaxy1,toarigalaxy,775077319564230656,1483259100044,https://twitter.com/toarigalaxy1/status/794582761814323200,2017-01-01T08:25:14Z,twitter.com,,,,,,,,,2HsUXnfjgsvNG9tZVpL4U7uKJvw,794582761814323200,,SOURCE_TASK,en,2017-01-01T08:25:14Z,0,['https://t.co/rVATm2Eyen'],IFC Center - Fire at Sea #refugees #refugeecrisis #Lampedusa #Italy http://www.ifccenter.com/films/fire-at-sea/#.WBy8QFMcbnw.twitter …,True,TRy4U788grnD-rMkiA9kDsnrbeg,TEXT,134,,314,https://twitter.com/toarigalaxy1/status/794582761814323200,2016-11-04T16:51:07Z,False,,,https://twitter.com/toarigalaxy1/status/794582761814323200,NEUTRAL,1483259114733100000,31644,NONE,0,twitter.com,['#UwyjYXbrSTG-lvMt-i6by5kr8S8'],tdxgeFktddvGYOb1nqD62dblak8,323666,2016-09-11T02:03:00Z,2017-01-01T08:25:10Z,<p>quote it is the fault of everyone who held on to power and clung to it unquote</p>,0,0,8,1,11,toarigalaxy1,AtWxiIK5Bd1g4kThQN_xPFDIhV0,200,0,https://pbs.twimg.com/profile_images/775078959172227072/C1HEsrk-_400x400.jpg,0,,2017-01-01T08:25:11Z,,0,https://twitter.com/toarigalaxy1,,2017-01-01T08:25:10Z,19,19,,twitter,MICROBLOG,https://twitter.com/toarigalaxy1,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,toarigalaxy,3600000,0,True,"['Italy', 'Lampedusa', 'refugeecrisis', 'refugees']",POST,6.5.84,
2,https://pbs.twimg.com/profile_images/792656602885197824/LvOAhJpy_bigger.jpg,UNKNOWN,fujobeenow,https://twitter.com/fujobeenow,Fujobee,792654971640639488,1483241400017,https://twitter.com/fujobeenow/status/794202469966422017,2017-01-01T03:30:59Z,twitter.com,Alkmaar,NL,PPL,SOURCE_LOCATION,"Alkmaar, Gemeente Alkmaar, North Holland, Netherlands",2759899,"52.63167,4.74861",North Holland,wXWTlh3w8fKAAiNOnB2_6OyqEVU,794202469966422017,,SOURCE_TASK,en,2017-01-01T03:30:59Z,0,['https://t.co/a4bGUetHlH'],Sent messages to @AmsterdamNL and #Dioraphte to get a bit of attention & hopefully some #vacancies for #refugees for http://fujobee.com ,True,CBGisZ7k4tFmAHxFOvU_tWw0t-E,TEXT,136,['AmsterdamNL'],314,https://twitter.com/fujobeenow/status/794202469966422017,2016-11-03T15:39:59Z,False,,,https://twitter.com/fujobeenow/status/794202469966422017,NEUTRAL,1483241459156900011,63317,NONE,0,twitter.com,['#UwyjYXbrSTG-lvMt-i6by5kr8S8'],t1yP0jPt0m1InL1RchpXSnlToKE,329945,2016-10-30T02:10:00Z,2017-01-01T03:30:54Z,"<p>Jobs for refugees, simple as that! In The Netherlands and Europe. <a href=""https://twitter.com/arjenulrich"" rel=""nofollow"">@<b>arjenulrich</b></a></p>",0,0,18,9,102,fujobeenow,GdRSvpciBnBdTCAcUPi8zGDtrrw,200,0,https://pbs.twimg.com/profile_images/792656602885197824/LvOAhJpy_400x400.jpg,0,,2017-01-01T03:30:56Z,,0,https://twitter.com/fujobeenow,"Alkmaar, The Netherlands",2017-01-01T03:30:54Z,2,29,['http://www.fujobee.com'],twitter,MICROBLOG,https://twitter.com/fujobeenow,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Fujobee,3600000,0,False,"['Dioraphte', 'refugees', 'vacancies']",POST,6.5.84,
3,https://pbs.twimg.com/profile_images/2596546844/wf2pv0hq76c5bfyiudi3_bigger.jpeg,UNKNOWN,vevlynspen,https://twitter.com/vevlynspen,vevlynspen,815548994,1482388800099,https://twitter.com/vevlynspen/status/794256651658395648,2016-12-22T06:42:34Z,twitter.com,,,,,,,,,VG2YB4WdjnXKrj6ikJnarvv3MQc,794256651658395648,,SOURCE_TASK,en,2016-12-22T06:42:34Z,0,['https://t.co/Ujry0OOlU6'],"The #Angels of East Africa Gala has a fundraising goal of $350,000. @MachGunPreacher #refugees #orphans https://angelsofeastafricagala.splashthat.com ",True,dJZ-kvDbdnQbMR0pCX0Z2BSjJJU,TEXT,150,['MachGunPreacher'],314,https://twitter.com/vevlynspen/status/794256651658395648,2016-11-03T19:15:16Z,False,,,https://twitter.com/vevlynspen/status/794256651658395648,NEUTRAL,1482388954553200086,32199,NONE,0,twitter.com,['#UwyjYXbrSTG-lvMt-i6by5kr8S8'],AZu7rqC1T_33YdPCa1qgPcTlGoM,334120,2012-09-10T09:24:00Z,2016-12-22T06:40:46Z,"<p>VEVLYN'S PEN is an online lifestyle newszine dedicated to the select coverage of art, culture, fashion, beauty, food, drink, film, TV, etc.</p>",0,0,16,1190,2287,vevlynspen,aGk15p9USBT6TaSO-DMZVro0h4g,200,0,https://pbs.twimg.com/profile_images/2596546844/wf2pv0hq76c5bfyiudi3_400x400.jpeg,0,2014-11-21T15:56:37Z,2016-12-22T06:40:46Z,2015-09-29T16:01:27Z,0,https://twitter.com/vevlynspen,,2016-12-22T06:40:46Z,20,20,,twitter,MICROBLOG,https://twitter.com/vevlynspen,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,vevlynspen,3600000,0,False,"['Angels', 'orphans', 'refugees']",POST,6.5.69,
4,https://pbs.twimg.com/profile_images/788500007208890368/tbxDLhQW_bigger.jpg,FEMALE,jessicakeralis,https://twitter.com/jessicakeralis,Jessica Keralis,106810017,1482294900060,https://twitter.com/jessicakeralis/status/793090498261053441,2016-12-21T04:35:29Z,twitter.com,,,,,,,,,FVkm7aawftPVSqm8Ft0HxR6u8Xg,793090498261053441,,SOURCE_TASK,en,2016-12-21T04:35:29Z,0,['https://t.co/h4XTR9ZtO5'],The Refugees/IDPs Daily is out! http://paper.li/jessicakeralis/1366382465?edition_id=8086e0f0-9f72-11e6-93a5-0cc47a0d164b … Stories via @JesuitRefugee @Ce_Schmitt @Refugee_Support #auspol #refugees,True,IqHIcBUtjRIxcdvsz6BCmZXsUmM,TEXT,197,"['JesuitRefugee', 'Ce_Schmitt', 'Refugee_Support']",324,https://twitter.com/jessicakeralis/status/793090498261053441,2016-10-31T14:01:24Z,False,,,https://twitter.com/jessicakeralis/status/793090498261053441,NEUTRAL,1482294929525600019,71160,NONE,0,twitter.com,['#UwyjYXbrSTG-lvMt-i6by5kr8S8'],c5qco9qHdAlWpO4pSEGBTHth20E,323420,2010-01-20T11:26:00Z,2016-12-21T03:07:11Z,<p>Public health analyst providing global health and human rights commentary. Opinions are strictly my own and not of any employer.</p>,0,0,30,320,334,jessicakeralis,uTZSyyaxCMHR6qUS8o0O8FLtsQQ,200,0,https://pbs.twimg.com/profile_images/788500007208890368/tbxDLhQW_400x400.jpg,0,2014-11-25T06:06:07Z,2016-12-21T04:33:55Z,2015-12-16T19:30:33Z,0,https://twitter.com/jessicakeralis,,2016-12-21T03:07:11Z,20,30,['http://jessicakeralis.com'],twitter,MICROBLOG,https://twitter.com/jessicakeralis,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Jessica Keralis,3600000,0,False,"['auspol', 'refugees']",POST,6.5.69,
5,https://pbs.twimg.com/profile_images/788500007208890368/tbxDLhQW_bigger.jpg,FEMALE,jessicakeralis,https://twitter.com/jessicakeralis,Jessica Keralis,106810017,1482294900052,https://twitter.com/jessicakeralis/status/793816216393682944,2016-12-21T04:35:24Z,twitter.com,,,,,,,,,1KFDkw47HpHdRwemw6gv5x1mKXg,793816216393682944,,SOURCE_TASK,en,2016-12-21T04:35:24Z,0,['https://t.co/kH2jPCDlqq'],The Refugees/IDPs Daily is out! http://paper.li/jessicakeralis/1366382465?edition_id=5c107670-a105-11e6-93a5-0cc47a0d164b … Stories via @UTRefugeeServe @TinaGhelli @refugee_archive #refugees #australia,True,jEM-E-KL1kxJ5RtajPOpI3ha7YE,TEXT,201,"['UTRefugeeServe', 'TinaGhelli', 'refugee_archive']",324,https://twitter.com/jessicakeralis/status/793816216393682944,2016-11-02T14:05:09Z,False,,,https://twitter.com/jessicakeralis/status/793816216393682944,NEUTRAL,1482294924525600027,46552,NONE,0,twitter.com,['#UwyjYXbrSTG-lvMt-i6by5kr8S8'],c5qco9qHdAlWpO4pSEGBTHth20E,323420,2010-01-20T11:26:00Z,2016-12-21T03:07:11Z,<p>Public health analyst providing global health and human rights commentary. Opinions are strictly my own and not of any employer.</p>,0,0,30,320,334,jessicakeralis,uTZSyyaxCMHR6qUS8o0O8FLtsQQ,200,0,https://pbs.twimg.com/profile_images/788500007208890368/tbxDLhQW_400x400.jpg,0,2014-11-25T06:06:07Z,2016-12-21T04:33:55Z,2015-12-16T19:30:33Z,0,https://twitter.com/jessicakeralis,,2016-12-21T03:07:11Z,19,30,['http://jessicakeralis.com'],twitter,MICROBLOG,https://twitter.com/jessicakeralis,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Jessica Keralis,3600000,0,False,"['australia', 'refugees']",POST,6.5.69,
6,https://pbs.twimg.com/profile_images/605822567899734016/ydKxYF_S_bigger.jpg,UNKNOWN,UNAChichester,https://twitter.com/UNAChichester,UN Assn Chichester,3303518687,1482624900018,https://twitter.com/UNAChichester/status/793182100107190272,2016-12-25T00:19:44Z,twitter.com,,GB,,SOURCE_LOCATION,"England, United Kingdom",6269131,,England,S5PI-XVXE7GlR8fb3LSxMwXLrYY,793182100107190272,https://pbs.twimg.com/media/CwHy6mjXEAAgQAK.jpg,SOURCE_TASK,en,2016-12-25T00:19:44Z,2,['https://t.co/WDS3zc3mEB'],Want to learn more about child #refugees in the UK? Be inspired by @gulwalip #chichester 26.11 book: http://ow.ly/bAj0305EzCV ,True,CVDQBJqb9gdwz68UJyzL33v9tLc,TEXT,126,['gulwalip'],325,https://twitter.com/UNAChichester/status/793182100107190272,2016-10-31T20:05:23Z,False,,,https://twitter.com/UNAChichester/status/793182100107190272,NEUTRAL,1482625184952400001,4518,NONE,0,twitter.com,['#UwyjYXbrSTG-lvMt-i6by5kr8S8'],LVNsngtBOoVwFgdM8MU7uBY__2g,335889,2015-05-30T01:15:00Z,2016-12-25T00:19:33Z,"<p>United Nations Association serving southern UK from Southampton and Winchester to Portsmouth, South Downs, Chichester, Bognor Regis, Worthing &amp; Brighton</p>",0,0,241,228,925,UNAChichester,b1y_Ypo3VVjlrqU-bIGDx87qfA0,200,0,https://pbs.twimg.com/profile_images/605822567899734016/ydKxYF_S_400x400.jpg,0,2015-06-19T07:47:24Z,2016-12-25T00:19:34Z,2015-12-15T04:25:31Z,0,https://twitter.com/UNAChichester,"England, United Kingdom",2016-12-25T00:19:33Z,20,22,['http://unachichester.org.uk'],twitter,MICROBLOG,https://twitter.com/UNAChichester,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,UN Assn Chichester,3600000,0,False,"['chichester', 'refugees']",POST,6.5.69,
7,https://pbs.twimg.com/profile_images/785868895341215744/Bj60kJfI_bigger.jpg,UNKNOWN,LCR_Fund,https://twitter.com/LCR_Fund,Help4Refugees,3074903134,1483233600071,https://twitter.com/LCR_Fund/status/793762096018325504,2017-01-01T01:20:09Z,twitter.com,London,GB,PPLC,SOURCE_LOCATION,"London, Greater London, England, United Kingdom",2643743,"51.50853,-0.12574",England,bINaimv_sEVcbNF3-CmtoLBM9ic,793762096018325504,,SOURCE_TASK,en,2017-01-01T01:20:09Z,0,['https://t.co/0opdvzhxON'],"Ten facts about global migration, #1: 12.4 MILLION people were newly displaced in 2015, 24 every minute http://trib.al/NeyGMqE  #refugees",True,shy7NJdONbfToSPuah7wB-lXK2k,TEXT,137,,314,https://twitter.com/LCR_Fund/status/793762096018325504,2016-11-02T10:30:05Z,False,,,https://twitter.com/LCR_Fund/status/793762096018325504,NEGATIVE,1483233609832900144,9671,NONE,0,twitter.com,['#UwyjYXbrSTG-lvMt-i6by5kr8S8'],ddiZLsJ8bqebQNtS6C94gxU0hrE,313450,2015-03-06T05:59:00Z,2017-01-01T01:19:03Z,<p>London Churches Refugee Fund provides grant support for agencies working with destitute asylum seekers and refugees in the London area</p>,0,0,0,24,25,LCR_Fund,n6xMsCWQn4sa11BDRfTmcb9U3eY,200,0,https://pbs.twimg.com/profile_images/785868895341215744/Bj60kJfI_400x400.jpg,0,2015-07-07T07:49:24Z,2017-01-01T01:19:04Z,2015-10-04T08:07:44Z,0,https://twitter.com/LCR_Fund,London,2017-01-01T01:19:03Z,20,26,['http://www.help4refugees.co.uk'],twitter,MICROBLOG,https://twitter.com/LCR_Fund,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Help4Refugees,3600000,0,False,['refugees'],POST,6.5.84,
8,https://pbs.twimg.com/profile_images/527002971091894272/I2ZVFnLr_bigger.jpeg,UNKNOWN,JackTarMedia,https://twitter.com/JackTarMedia,Kim Carver,210728397,1482366600081,https://twitter.com/JackTarMedia/status/793164091397435392,2016-12-22T00:32:15Z,twitter.com,Port Townsend,US,PPLA2,SOURCE_LOCATION,"Port Townsend, Jefferson County, Washington, United States",5807239,"48.11704,-122.76045",Washington,FPBoAlbcRaGxn34QMYSLt7-68eE,793164091397435392,,SOURCE_TASK,en,2016-12-22T00:32:15Z,0,['https://t.co/On7v3tB4yq'],The latest Jack Tar Magazine Boating News! http://paper.li/JackTarMedia/1288637391?edition_id=5ba53600-9f9b-11e6-85cc-002590a5ba2d … Thanks to @CoryOlsen @daronjholland @Steven6275 #boat #refugees,True,UEbbyQFbhstRhPEoXPWoCE6UPeM,TEXT,196,"['CoryOlsen', 'daronjholland', 'Steven6275']",314,https://twitter.com/JackTarMedia/status/793164091397435392,2016-10-31T18:53:50Z,False,,,https://twitter.com/JackTarMedia/status/793164091397435392,NEUTRAL,1482366735031400072,82881,NONE,0,twitter.com,['#UwyjYXbrSTG-lvMt-i6by5kr8S8'],Ai10ktjJumJbdP8YhOXq6T0R2Ss,348606,2010-10-31T11:16:00Z,2016-12-22T00:22:10Z,"<p>Community Builder, Content Marketer &amp; Social Media Manager for Maritime NonProfits. A little crazy from hanging with boat people for weeks at sea.</p>",0,0,6,317,15,JackTarMedia,7DiFEr6MvWJQLGLYEBx5iWgGKgk,200,0,https://pbs.twimg.com/profile_images/527002971091894272/I2ZVFnLr_400x400.jpeg,0,2014-11-24T06:17:49Z,2016-12-22T00:22:12Z,2015-09-28T22:31:15Z,0,https://twitter.com/JackTarMedia,Port Townsend,2016-12-22T00:22:10Z,20,20,['http://jacktar.org'],twitter,MICROBLOG,https://twitter.com/JackTarMedia,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Kim Carver,3600000,0,False,"['boat', 'refugees']",POST,6.5.69,
9,https://pbs.twimg.com/profile_images/743591773285453824/KR3XSDIL_bigger.jpg,MALE,Spoiledgoodsall,https://twitter.com/Spoiledgoodsall,Michael,743587576334815232,1480375800066,https://twitter.com/Spoiledgoodsall/status/794330736329297920,2016-11-28T23:34:50Z,twitter.com,,US,,SOURCE_LOCATION,"Arkansas, United States",4099753,,Arkansas,aW2sIN-xdFqNrQXLmdjoF2D7yno,794330736329297920,,SOURCE_TASK,en,2016-11-28T23:34:50Z,0,['https://t.co/CA0sWn8IVb'],Is #america STILL the best country? #Merica #healthcare #refugees #Congress http://www.spoiledgoodsforall.com/blog/america-is-the-best …,True,yg1Ezoz3bf93IoTRlOwRLgEt7uM,TEXT,136,,324,https://twitter.com/Spoiledgoodsall/status/794330736329297920,2016-11-04T00:09:40Z,False,,,https://twitter.com/Spoiledgoodsall/status/794330736329297920,POSITIVE,1480376090518200051,75866,,0,twitter.com,['#sLTlvNQHFfi3l6LXdQXo7pl7I3I'],ypNOsYKPOxt-nWsXMkIR4lho9zc,314611,2016-06-16T04:34:00Z,2016-11-28T23:34:05Z,<p>Father of one. Husband. Smartass. Multi-dollaraire.</p>,0,0,2,10,120,Spoiledgoodsall,uQpWXGQNge1_VT2KjvCnnUE9vHg,200,0,https://pbs.twimg.com/profile_images/743591773285453824/KR3XSDIL_400x400.jpg,0,,2016-11-28T23:34:46Z,,0,https://twitter.com/Spoiledgoodsall,Arkansas,2016-11-28T23:34:05Z,20,20,['http://www.spoiledgoodsforall.com'],twitter,MICROBLOG,https://twitter.com/Spoiledgoodsall,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Michael,3600000,0,False,"['Congress', 'Merica', 'america', 'healthcare', 'refugees']",POST,6.5.49,
