,author_avatar_img,author_gender,author_handle,author_link,author_name,author_user_id,bucket,canonical,comments,date_found,dislikes,domain,geo_city,geo_country,geo_featurename,geo_location,geo_method,geo_name,geo_name_id,geo_point,geo_state,hashcode,identifier,image1_src,image2_src,image3_src,image_src,index_method,lang,last_updated,likes,links,main,main_authoritative,main_checksum,main_format,main_length,mentions,metadata_score,metadata_updates,permalink,published,replied,replied_link,replied_profile_link,replied_profile_title,resource,sentiment,sequence,sequence_range,shared,shared_author_avatar_img,shared_author_handle,shared_author_link,shared_author_name,shared_author_user_id,shared_identifier,shared_permalink,shared_profile_link,shared_profile_title,shared_type,shares,site,source_assigned_tags,source_content_checksum,source_content_length,source_created,source_date_found,source_description,source_favicon_height,source_favicon_width,source_favorites,source_followers,source_following,source_handle,source_hashcode,source_http_status,source_image_height,source_image_src,source_image_width,source_last_posted,source_last_published,source_last_updated,source_likes,source_link,source_location,source_next_update,source_parsed_posts,source_parsed_posts_max,source_profiles,source_publisher_subtype,source_publisher_type,source_resource,source_setting_author_policy,source_setting_index_strategy,source_setting_minimum_content_metadata_score,source_setting_update_strategy,source_spam_probability,source_title,source_update_interval,source_user_interactions,source_verified,tags,type,version,video_player
0,https://pbs.twimg.com/profile_images/745233654171996160/5ymDq8Jr_400x400.jpg,FEMALE,JeeLeden,https://twitter.com/JeeLeden,Hannie van der Leden,303365604,1496753700019,https://twitter.com/JeeLeden/status/872030818985758720,,2017-06-06T12:57:02Z,,twitter.com,,,,Lexmond,DEFAULT,,,,,6V17DAqwBRBWPXIrMA021CyimRs,872030818985758720,,,,,SOURCE_TASK,nl,2017-06-06T12:57:02Z,,,#Tsjechië neemt geen #vluchtelingen meer op,True,QRPuAAlDbUEs3Bjmtqlo3bQD3WI,TEXT,43,,324,,https://twitter.com/JeeLeden/status/872030818985758720,2017-06-06T07:51:06Z,False,,,,https://twitter.com/JeeLeden/status/872030818985758720,NEUTRAL,1496753822316100000,99419,True,https://pbs.twimg.com/profile_images/851024125560836096/UnfiaXJC_bigger.jpg,ikzegneetegenEU,https://twitter.com/ikzegneetegenEU,Ik zeg nee tegen EU,4024861240,871997866302205952,https://twitter.com/ikzegneetegenEU/status/871997866302205952,https://twitter.com/ikzegneetegenEU,Ik zeg nee tegen EU,RAW,,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],7xRXSt9Wrocl4_pBLxMM6n3Vs_k,364069,2011-05-22T11:58:00Z,2017-05-29T19:46:58Z,<p>Veellezer / ex-bibliothecaris / diabetes 1 LADA / geocaching / cavia's /kalligrafie/ reizen / (uit) eten/ Spaans/ persoonlijke tweets</p>,0,0,314,1186,1121,JeeLeden,A9ESIOlyKUZN8Ob-f0yhH4vTIoE,200,0,https://pbs.twimg.com/profile_images/745233654171996160/5ymDq8Jr_400x400.jpg,0,2017-06-05T11:25:20Z,2017-06-06T12:57:01Z,2017-06-06T03:40:00Z,0,https://twitter.com/jeeleden,Lexmond,2017-06-06T12:57:07Z,36,36,,twitter,MICROBLOG,https://twitter.com/jeeleden,,DEFAULT,0,ADAPTIVE,0.0,Hannie van der Leden,33424503,0,False,"['Tsjechië', 'vluchtelingen']",POST,6.5.180,
1,https://pbs.twimg.com/profile_images/708594767953858561/zNYECZb8_400x400.jpg,FEMALE,DbergV,https://twitter.com/DbergV,bella .,386590161,1496755800075,https://twitter.com/DbergV/status/872082319699574784,,2017-06-06T13:32:03Z,,twitter.com,,,,,,,,,,8Q_eOTORJ49WXWUkKZhDkEbwNSM,872082319699574784,,,,,SOURCE_TASK,nl,2017-06-06T13:32:03Z,,,#Tsjechië neemt geen #vluchtelingen meer op,True,QRPuAAlDbUEs3Bjmtqlo3bQD3WI,TEXT,43,,324,,https://twitter.com/DbergV/status/872082319699574784,2017-06-06T07:51:06Z,False,,,,https://twitter.com/DbergV/status/872082319699574784,NEUTRAL,1496755923348600149,19875,True,https://pbs.twimg.com/profile_images/851024125560836096/UnfiaXJC_bigger.jpg,ikzegneetegenEU,https://twitter.com/ikzegneetegenEU,Ik zeg nee tegen EU,4024861240,871997866302205952,https://twitter.com/ikzegneetegenEU/status/871997866302205952,https://twitter.com/ikzegneetegenEU,Ik zeg nee tegen EU,RAW,,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],iCA4AAhV5wWMBe97-cJFnPkEAqU,361791,2011-10-07T08:00:00Z,2017-05-29T19:39:57Z,<p>Ik ben een vrolijke noot.ik ondersteun de PVV om NL weer NL te maken.</p>,0,0,50786,1575,3000,DbergV,nauM2QJrMxiXKePnxfaxkoVpHLc,200,0,https://pbs.twimg.com/profile_images/708594767953858561/zNYECZb8_400x400.jpg,0,2017-06-06T10:00:28Z,2017-06-06T13:32:02Z,2017-06-06T11:38:02Z,0,https://twitter.com/dbergv,,2017-06-06T13:32:19Z,39,39,,twitter,MICROBLOG,https://twitter.com/dbergv,,DEFAULT,0,ADAPTIVE,0.0,bella .,6855089,0,False,"['Tsjechië', 'vluchtelingen']",POST,6.5.180,
2,https://pbs.twimg.com/profile_images/838321916972830720/ZP1VWz-I_400x400.jpg,UNKNOWN,NelinevG,https://twitter.com/NelinevG,Neline v G,2236253658,1496883300053,https://twitter.com/NelinevG/status/872537006798237696,,2017-06-08T00:59:43Z,,twitter.com,,,,Drechtsteden - Landelijk,DEFAULT,,,,,05VQ5OgdNx1AIyRebxb-bYd6mn0,872537006798237696,,,,,SOURCE_TASK,nl,2017-06-08T00:59:43Z,,['https://t.co/6uw7y30BgS'],Run op nachtelijke sponsorloop voor #vluchtelingen https://www.trouw.nl/samenleving/run-op-nachtelijke-sponsorloop-voor-vluchtelingen~ac7999cc/ … via @trouw,True,B-f-mwZ8wrk9uW7QFUa6JTtWcEw,TEXT,156,['trouw'],314,,https://twitter.com/NelinevG/status/872537006798237696,2017-06-07T19:21:12Z,False,,,,https://twitter.com/NelinevG/status/872537006798237696,NEUTRAL,1496883583011400006,69053,True,https://pbs.twimg.com/profile_images/751458199258140672/lrp91vDX_bigger.jpg,TheoJans1,https://twitter.com/TheoJans1,Theo Jans,1559993359,872533921614921734,https://twitter.com/TheoJans1/status/872533921614921734,https://twitter.com/TheoJans1,Theo Jans,RAW,,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],zqiUtyTiHtiHiwpg2Eu8zSNwGrQ,374284,2013-12-08T08:17:00Z,2017-06-08T00:59:41Z,<p></p>,0,0,3782,311,279,NelinevG,Y1yIBR2lRQt4IADnv2gAmchL5dA,200,0,https://pbs.twimg.com/profile_images/838321916972830720/ZP1VWz-I_400x400.jpg,0,2017-06-06T20:33:43Z,2017-06-08T00:59:42Z,2017-06-06T21:25:28Z,0,https://twitter.com/NelinevG,Drechtsteden - Landelijk,2017-06-08T00:59:41Z,35,35,,twitter,MICROBLOG,https://twitter.com/NelinevG,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Neline v G,3600000,0,False,['vluchtelingen'],POST,6.5.180,
3,https://pbs.twimg.com/profile_images/838321916972830720/ZP1VWz-I_400x400.jpg,UNKNOWN,NelinevG,https://twitter.com/NelinevG,Neline v G,2236253658,1496883300051,https://twitter.com/NelinevG/status/872537440405377024,,2017-06-08T00:59:43Z,,twitter.com,,,,Drechtsteden - Landelijk,DEFAULT,,,,,FTwQJrT3qZ-L0NMtdacL9E-quQ8,872537440405377024,,,,,SOURCE_TASK,nl,2017-06-08T00:59:43Z,,,"Hulde #StichtingVluchteling Hulde wandelaars, sponsors. #vluchtelingen verdienen onze steun. Haat hebben ze al meer dan genoeg meegemaakt. Run op nachtelijke sponsorloop voor #vluchtelingen https://www.trouw.nl/samenleving/run-op-nachtelijke-sponsorloop-voor-vluchtelingen~ac7999cc/ … via @trouw",True,EfT4aDX2BM8dYZ2X9WQy7VI0b_M,TEXT,295,['trouw'],314,,https://twitter.com/NelinevG/status/872537440405377024,2017-06-07T19:25:49Z,False,,,,https://twitter.com/NelinevG/status/872537440405377024,NEUTRAL,1496883583011400005,54351,True,https://pbs.twimg.com/profile_images/751458199258140672/lrp91vDX_bigger.jpg,TheoJans1,https://twitter.com/TheoJans1,Theo Jans,1559993359,872535085639245824,https://twitter.com/TheoJans1/status/872535085639245824,https://twitter.com/TheoJans1,Theo Jans,RAW,,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],zqiUtyTiHtiHiwpg2Eu8zSNwGrQ,374284,2013-12-08T08:17:00Z,2017-06-08T00:59:41Z,<p></p>,0,0,3782,311,279,NelinevG,Y1yIBR2lRQt4IADnv2gAmchL5dA,200,0,https://pbs.twimg.com/profile_images/838321916972830720/ZP1VWz-I_400x400.jpg,0,2017-06-06T20:33:43Z,2017-06-08T00:59:42Z,2017-06-06T21:25:28Z,0,https://twitter.com/NelinevG,Drechtsteden - Landelijk,2017-06-08T00:59:41Z,35,35,,twitter,MICROBLOG,https://twitter.com/NelinevG,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Neline v G,3600000,0,False,"['StichtingVluchteling', 'vluchtelingen']",POST,6.5.180,
4,https://pbs.twimg.com/profile_images/751458199258140672/lrp91vDX_bigger.jpg,MALE,TheoJans1,https://twitter.com/TheoJans1,Theo Jans,1559993359,1496880300059,https://twitter.com/TheoJans1/status/872535085639245824,0.0,2017-06-08T00:05:23Z,0.0,twitter.com,Nijmegen,NL,PPL,Nijmegen,SOURCE_LOCATION,"Nijmegen, Gemeente Nijmegen, Gelderland, Netherlands",2750053,"51.8425,5.85278",Gelderland,tP28sNkDNYfceAbUG-X7pDXTtb8,872535085639245824,,,,,SOURCE_TASK,nl,2017-06-08T00:59:44Z,1.0,,"Hulde #StichtingVluchteling Hulde wandelaars, sponsors. #vluchtelingen verdienen onze steun. Haat hebben ze al meer dan genoeg meegemaakt. Run op nachtelijke sponsorloop voor #vluchtelingen https://www.trouw.nl/samenleving/run-op-nachtelijke-sponsorloop-voor-vluchtelingen~ac7999cc/ … via @trouw",True,EfT4aDX2BM8dYZ2X9WQy7VI0b_M,TEXT,295,['trouw'],326,2.0,https://twitter.com/TheoJans1/status/872535085639245824,2017-06-07T19:25:49Z,False,,,,https://twitter.com/TheoJans1/status/872535085639245824,NEUTRAL,1496880323803800006,97759,False,,TheoJans1,https://twitter.com/TheoJans1,Theo Jans,1559993359,872533921614921734,https://twitter.com/TheoJans1/status/872533921614921734,https://twitter.com/TheoJans1,Theo Jans,REPLY,1.0,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],RHTbvXO4UecPLh5q4VbZQSW6DZk,385566,2013-07-01T01:06:00Z,2017-06-08T00:05:21Z,<p>ZZP Duurzaamheid Solar Natuurbeheer Biologist | Climate&amp;Energy | HumanRights | Traveller | Rainforest | Mahler | Bach | Jazz | Multatuli | Charlie &amp; Daniël |</p>,0,0,3404,1713,1695,TheoJans1,FDyOOX4vMxD6KGgrKQJ_o4_Or88,200,0,https://pbs.twimg.com/profile_images/751458199258140672/lrp91vDX_400x400.jpg,0,2017-06-06T20:07:17Z,2017-06-08T00:05:22Z,2017-06-06T20:32:31Z,0,https://twitter.com/TheoJans1,Nijmegen,2017-06-08T00:05:21Z,21,21,,twitter,MICROBLOG,https://twitter.com/TheoJans1,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Theo Jans,3600000,0,False,"['StichtingVluchteling', 'vluchtelingen']",POST,6.5.180,
5,https://pbs.twimg.com/profile_images/824269254035992576/Txj0UlId_400x400.jpg,MALE,JoostNiemoller,https://twitter.com/JoostNiemoller,Joost Niemoller,187879473,1496865300062,https://twitter.com/JoostNiemoller/status/872539280907874304,,2017-06-07T19:58:02Z,,twitter.com,,,,,,,,,,o9bszlfzvhos-ECuzS-tKQukQ_o,872539280907874304,,,,,SOURCE_TASK,nl,2017-06-07T19:58:02Z,,,Terwijl de elite zich vermaakt op een terras..leeft de burger in een hel met #vluchtelingen Column v @JoostNiemoller,True,9-4NQ6qviqR0EWUKWUGzCa-BzAg,TEXT,116,['JoostNiemoller'],324,,https://twitter.com/JoostNiemoller/status/872539280907874304,2017-06-07T19:14:17Z,False,,,,https://twitter.com/JoostNiemoller/status/872539280907874304,NEUTRAL,1496865482947900088,26362,True,https://pbs.twimg.com/profile_images/3045527933/de065494e6383e534688f271cb639da3_bigger.jpeg,afca1900michel,https://twitter.com/afca1900michel,michel,195750233,872532182467833858,https://twitter.com/afca1900michel/status/872532182467833858,https://twitter.com/afca1900michel,michel,RAW,,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],m52oIFaXrm49YwDDuFQm4xhZMrc,382577,2010-09-07T04:45:00Z,2017-05-29T19:19:16Z,"<p>Nieuwrealist. Zie: <a href=""http://t.co/AGPQZdXrfT"" rel=""nofollow noopener"" title=""http://www.migrantenstudies.nl/wp-content/uploads/MS-2002-NR4-P241-254.pdf""><span>http://www.</span><span>migrantenstudies.nl/wp-content/upl</span><span>oads/MS-2002-NR4-P241-254.pdf</span><span><span>&nbsp;</span>…</span></a></p>",0,0,14202,14931,971,JoostNiemoller,xcNZ8ItD2TxJrXHqyxocxoXXuM4,200,0,https://pbs.twimg.com/profile_images/824269254035992576/Txj0UlId_400x400.jpg,0,2017-06-07T18:44:29Z,2017-06-07T19:58:01Z,2017-06-07T19:37:01Z,0,https://twitter.com/joostniemoller,,2017-06-07T19:58:14Z,40,40,['http://joostniemoller.nl'],twitter,MICROBLOG,https://twitter.com/joostniemoller,,DEFAULT,0,ADAPTIVE,0.0,Joost Niemoller,1271221,0,False,['vluchtelingen'],POST,6.5.180,
6,https://pbs.twimg.com/profile_images/835179999380525058/y3XbauOP_400x400.jpg,MALE,hanslhattem,https://twitter.com/hanslhattem,Hans Lambrechts,95448868,1496531700099,https://twitter.com/hanslhattem/status/871102638888280064,,2017-06-03T23:15:57Z,,twitter.com,,,,Hattem & Scotland (Alba),DEFAULT,,,,,u7Zp7-_xGihs2TyfaasclKrNYqc,871102638888280064,,,,https://pbs.twimg.com/media/DBYVlWQWAAA1cNX.jpg,SOURCE_TASK,nl,2017-06-03T23:15:57Z,,['https://t.co/MEfKAIswqC'],Lees hier mijn blog nav uitspraak #PvdA-burgemeester #Aboutaleb dat Europa minder #vluchtelingen moet toelaten: https://www.linkedin.com/feed/update/urn:li:activity:6276671485994237952 …,True,ztTUccq7ixja8gNMSlLoC2XuTdk,TEXT,186,,334,,https://twitter.com/hanslhattem/status/871102638888280064,2017-06-03T07:37:40Z,False,,,,https://twitter.com/hanslhattem/status/871102638888280064,NEUTRAL,1496531757804900011,92199,True,https://pbs.twimg.com/profile_images/835179999380525058/y3XbauOP_bigger.jpg,hanslhattem,https://twitter.com/hanslhattem,Hans Lambrechts,95448868,870907322155118592,https://twitter.com/hanslhattem/status/870907322155118592,https://twitter.com/hanslhattem,Hans Lambrechts,RAW,,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],qZfB3ZDeItFq6oJs_a8ipfcJPCQ,350209,2009-12-08T08:10:00Z,2017-06-03T23:15:56Z,"<p>Dutch journalist &amp; poet, freelancer DePersgroep, Kunstgilde Hattem, oud-stadsdichter, ex-Radio1, PKN, Tennisclub Hattem, pro VPRO, was lid DS'70 | fan Schotland</p>",0,0,1480,687,642,hanslhattem,g6JFRDP2hKew4ktNMfB_ZQDsjMY,200,0,https://pbs.twimg.com/profile_images/835179999380525058/y3XbauOP_400x400.jpg,0,2017-05-30T20:02:48Z,2017-06-03T23:15:56Z,2017-05-31T02:20:20Z,0,https://twitter.com/hanslhattem,Hattem & Scotland (Alba),2017-06-03T23:15:56Z,21,21,['http://hanslambrechts.simpsite.nl'],twitter,MICROBLOG,https://twitter.com/hanslhattem,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Hans Lambrechts,3600000,0,False,"['Aboutaleb', 'PvdA', 'vluchtelingen']",POST,6.5.180,
7,https://pbs.twimg.com/profile_images/808424146619219969/lceh6JNY_bigger.jpg,UNKNOWN,CrusaderDutch,https://twitter.com/CrusaderDutch,Crusader  🇳🇱,3355728527,1497041400033,https://twitter.com/CrusaderDutch/status/873267401898504193,,2017-06-09T20:53:57Z,,twitter.com,,,,,,,,,,qOI5mvbmmQzlX8ceiRZlMf6hLbU,873267401898504193,,,,https://pbs.twimg.com/media/DB537-SXcAAKi-N.jpg,SOURCE_TASK,nl,2017-06-09T20:53:57Z,0.0,,Met #groenlinks nog meer #vluchtelingen,True,JFimFfQzWylysaeUCY_VOlFgNAA,TEXT,39,,324,,https://twitter.com/CrusaderDutch/status/873267401898504193,2017-06-09T19:55:47Z,False,,,,https://twitter.com/CrusaderDutch/status/873267401898504193,NEUTRAL,1497041637842700027,7733,,,,,,,,,,,NONE,0.0,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],ZFfU8-Q34BleR4FK6uONnnbYskY,381310,2015-07-02T03:05:00Z,2017-06-09T20:53:56Z,<p>A crusade against evil. Save the world. Protect your standards and values before its to late. I love my country. Qua Patet Orbis. I tweet in Dutch and English.</p>,0,0,1673,255,394,CrusaderDutch,Ew3Reng1fhuHGtLS3gnZkg0UeGA,200,0,https://pbs.twimg.com/profile_images/808424146619219969/lceh6JNY_400x400.jpg,0,2017-06-07T15:01:44Z,2017-06-09T20:53:56Z,2017-06-08T15:49:00Z,0,https://twitter.com/CrusaderDutch,,2017-06-09T20:53:56Z,30,30,,twitter,MICROBLOG,https://twitter.com/CrusaderDutch,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Crusader 🇳🇱,3600000,0,False,"['groenlinks', 'vluchtelingen']",POST,6.5.180,
8,https://pbs.twimg.com/profile_images/651097018765438980/K3qJBCmm_400x400.png,UNKNOWN,WootsAnimation,https://twitter.com/WootsAnimation,WOOTS,3873123921,1497046500060,https://twitter.com/WootsAnimation/status/873243960231251969,,2017-06-09T22:17:25Z,,twitter.com,,,,The Netherlands,DEFAULT,,,,,V8Mf9pYasZgSQfbkVsDikaog-kQ,873243960231251969,,,,https://pbs.twimg.com/media/DB5iJxVWAAA1ViT.png,SOURCE_TASK,nl,2017-06-09T22:17:25Z,,,#nosjournaal terrorisme bestrijding door de-radicaliseren? moslim #asielzoekers buitenhouden! Alle grote aanslagen via #vluchtelingen route,True,Kq7GUTRtJ0z0xA0APamMZtTVpAM,TEXT,139,,324,,https://twitter.com/WootsAnimation/status/873243960231251969,2017-06-09T18:21:14Z,False,,,,https://twitter.com/WootsAnimation/status/873243960231251969,NEUTRAL,1497046645300500039,93860,True,https://pbs.twimg.com/profile_images/722380012444364800/kT0N9biL_bigger.jpg,FoughtyWilliam,https://twitter.com/FoughtyWilliam,William Foughty,4784764586,873243606982823938,https://twitter.com/FoughtyWilliam/status/873243606982823938,https://twitter.com/FoughtyWilliam,William Foughty,RAW,,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],VAQZ_nCiyh2XH4rnQpaJEgi9jRc,357160,2015-10-05T10:56:00Z,2017-06-09T22:17:23Z,"<p>Woots is an animationview on worldevents when things happen. Visie van Gea, Henk en Samir in het Hollands. Boek in aankomst.</p>",0,0,2234,123,79,WootsAnimation,r2Tej_nlXhsSGqe4VuFtyxOrs38,200,0,https://pbs.twimg.com/profile_images/651097018765438980/K3qJBCmm_400x400.png,0,2017-06-08T16:42:54Z,2017-06-09T22:17:24Z,2017-06-08T17:13:01Z,0,https://twitter.com/WootsAnimation,The Netherlands,2017-06-09T22:17:23Z,22,22,['https://www.youtube.com/channel/UCkqUy2B3FRYcGuX4306EMVg'],twitter,MICROBLOG,https://twitter.com/WootsAnimation,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,WOOTS,3600000,0,False,"['asielzoekers', 'nosjournaal', 'vluchtelingen']",POST,6.5.180,
9,https://pbs.twimg.com/profile_images/809119672075485185/-ZqEmK57_400x400.jpg,MALE,Borgy_1978,https://twitter.com/Borgy_1978,André Borgeld,216099978,1496784900010,https://twitter.com/Borgy_1978/status/872083843158863873,,2017-06-06T21:38:25Z,,twitter.com,The Hague,NL,PPLG,The Hague,SOURCE_LOCATION,"The Hague, Gemeente Den Haag, South Holland, Netherlands",2747373,"52.07667,4.29861",South Holland,yp-_ubdKCE4HRBoU4JWEPW_Mh3I,872083843158863873,,,,,SOURCE_TASK,nl,2017-06-06T21:38:25Z,,['https://t.co/i2aJxBPuS1'],Speciaal die #vluchtelingen die niets krijgen en niets mogen van staat of stad hebben uw steun hard nodig: https://www.facebook.com/photo.php?fbid=1550804431605216&set=a.1386532904699037.1073741860.100000270233400&type=3&theater … …,True,kIpoOUmFwrHRtRKcX6CvK_BFMVE,TEXT,232,,324,,https://twitter.com/Borgy_1978/status/872083843158863873,2017-06-06T13:31:16Z,True,https://twitter.com/Borgy_1978/status/870719115484217345,https://twitter.com/Borgy_1978,216099978,https://twitter.com/Borgy_1978/status/872083843158863873,NEUTRAL,1496785105745800064,13810,True,https://pbs.twimg.com/profile_images/576783932126937088/g7u9-N8D_bigger.jpeg,TonMeurs,https://twitter.com/TonMeurs,Meurs A.M.,3064000545,872083469333090304,https://twitter.com/TonMeurs/status/872083469333090304,https://twitter.com/TonMeurs,Meurs A.M.,RAW,,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],fMHhWsAEUrm-WzKqrxoodVIzbqg,376393,2010-11-15T12:07:00Z,2017-06-06T21:38:23Z,"<p>Loving music, sing, playing guitar &amp; harmonica.</p>",0,0,4765,486,1015,Borgy_1978,3pGWNK_yGGhAnTlY8Sja0vDbLL4,200,0,https://pbs.twimg.com/profile_images/809119672075485185/-ZqEmK57_400x400.jpg,0,2017-06-06T01:55:03Z,2017-06-06T21:38:24Z,2017-06-06T04:17:23Z,0,https://twitter.com/Borgy_1978,The Hague,2017-06-06T21:38:23Z,39,39,,twitter,MICROBLOG,https://twitter.com/Borgy_1978,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,André Borgeld,3600000,0,False,['vluchtelingen'],POST,6.5.180,
