,author_avatar_img,author_gender,author_handle,author_link,author_name,author_user_id,bucket,canonical,comments,date_found,dislikes,domain,geo_city,geo_country,geo_featurename,geo_location,geo_method,geo_name,geo_name_id,geo_point,geo_state,hashcode,identifier,image_src,index_method,lang,last_updated,likes,links,main,main_authoritative,main_checksum,main_format,main_length,mentions,metadata_score,metadata_updates,permalink,published,replied,replied_profile_link,replied_profile_title,resource,sentiment,sequence,sequence_range,shared,shared_author_avatar_img,shared_author_handle,shared_author_link,shared_author_name,shared_author_user_id,shared_identifier,shared_permalink,shared_profile_link,shared_profile_title,shared_type,shares,site,source_assigned_tags,source_content_checksum,source_content_length,source_created,source_date_found,source_description,source_favicon_height,source_favicon_width,source_favorites,source_followers,source_following,source_handle,source_hashcode,source_http_status,source_image_height,source_image_src,source_image_width,source_last_posted,source_last_published,source_last_updated,source_likes,source_link,source_location,source_next_update,source_parsed_posts,source_parsed_posts_max,source_profiles,source_publisher_subtype,source_publisher_type,source_resource,source_setting_author_policy,source_setting_index_strategy,source_setting_minimum_content_metadata_score,source_setting_update_strategy,source_spam_probability,source_title,source_update_interval,source_user_interactions,source_verified,tags,type,version,video_player
0,https://pbs.twimg.com/profile_images/826147076673200128/kfV8J7Y7_400x400.jpg,MALE,JosSwartjes_SP,https://twitter.com/JosSwartjes_SP,Jos Swartjes,180020934,1492380000077,https://twitter.com/JosSwartjes_SP/status/853714766463995911,,2017-04-16T22:00:03Z,,twitter.com,,,,"ÜT: 51.868281,5.723853",DEFAULT,,,,,K0ABIh4QqGSIsnVzAMxyDHLqvDE,853714766463995911,,SOURCE_TASK,nl,2017-04-16T22:00:03Z,,,Wanneer gaat @Buitenhoftv mij uitnodigen en mijn boek' Regen zonder modder' te bespreken? #integratie #vluchtelingen #asielzoekers,True,ZWd4R-wtQY4LjyTNytmqGjuClT0,TEXT,130,['Buitenhoftv'],324,,https://twitter.com/JosSwartjes_SP/status/853714766463995911,2017-04-16T10:17:15Z,False,,,https://twitter.com/JosSwartjes_SP/status/853714766463995911,NEUTRAL,1492380003766100000,26577,True,https://pbs.twimg.com/profile_images/846298265381490689/6jfwZf1E_bigger.jpg,celalaltuntas1,https://twitter.com/celalaltuntas1,celal altuntas,313931051,853552863192154112,https://twitter.com/celalaltuntas1/status/853552863192154112,https://twitter.com/celalaltuntas1,celal altuntas,RAW,,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],Gvizc6GQzvA6qzZcMa2GB56LVYQ,328879,2010-08-18T10:12:00Z,2017-04-06T20:57:31Z,<p>Marxist Republikein Winssen lid SP sinds 1975 maar vooral activist! Lijf spreuk! Niet lullen maar poetsen! (Daan Monje) maar vreedzaam</p>,0,0,1016,1675,869,JosSwartjes_SP,VE9xn8S1OEO3Xb0yuNh9kEuirPo,200,0,https://pbs.twimg.com/profile_images/826147076673200128/kfV8J7Y7_400x400.jpg,0,2017-04-16T17:43:14Z,2017-04-16T22:00:01Z,2017-04-16T19:35:01Z,0,https://twitter.com/josswartjes_sp,"ÜT: 51.868281,5.723853",2017-04-16T22:00:57Z,32,32,['https://josmazzel.wordpress.com/'],twitter,MICROBLOG,https://twitter.com/josswartjes_sp,,DEFAULT,0,ADAPTIVE,0.0,Jos Swartjes,8754530,0,False,"['asielzoekers', 'integratie', 'vluchtelingen']",POST,6.5.159,
1,https://pbs.twimg.com/profile_images/798105615604285441/ApuKRUlE_bigger.jpg,UNKNOWN,demorgen,https://twitter.com/demorgen,De Morgen,5499602,1492352400017,https://twitter.com/demorgen/status/853591992852414465,0.0,2017-04-16T14:24:02Z,0.0,twitter.com,Brussels,BE,PPLC,Brussel,SOURCE_LOCATION,"Brussels, Bruxelles-Capitale, Brussels Capital, Belgium",2800866,"50.85045,4.34878",Brussels Capital,tXOb_B02s_G1wVrih0HRKYfa4nE,853591992852414465,,SOURCE_TASK,nl,2017-04-16T18:32:02Z,4.0,,"""Tsjechië is niet van plan meer migranten op te nemen"" #demorgen #vluchtelingen #EU",True,v12-IF58FPTvckCH_oQ8YFpGeG4,TEXT,83,,316,2.0,https://twitter.com/demorgen/status/853591992852414465,2017-04-16T12:52:44Z,False,,,https://twitter.com/demorgen/status/853591992852414465,NEUTRAL,1492352642506900274,85617,False,,,,,,,,,,NONE,8.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],4BMyVXUDU5OJRxm8ZYyYnPIngH0,341858,2007-04-25T07:50:00Z,2017-04-06T21:02:45Z,"<p>Volg ons voor belangrijk nieuws, duiding en prikkelende opinie van <a href=""https://t.co/LM7p0Dibpd"" rel=""nofollow noopener"" title=""http://demorgen.be""><span>http://</span><span>demorgen.be</span><span><span>&nbsp;</span></span></a>. Vragen over uw abonnement: <a href=""https://twitter.com/webcare_DM"" rel=""nofollow"">@<b>webcare_DM</b></a>.</p>",0,0,726,64691,330,demorgen,HxjL_u39CnqDK_j6HAHsFGIVWNg,200,0,https://pbs.twimg.com/profile_images/798105615604285441/ApuKRUlE_400x400.jpg,0,2017-04-16T12:18:18Z,2017-04-16T14:24:01Z,2017-04-16T12:23:01Z,0,https://twitter.com/demorgen,Brussel,2017-04-16T14:24:09Z,22,22,['http://demorgen.be'],twitter,MICROBLOG,https://twitter.com/demorgen,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,De Morgen,7266463,0,True,"['EU', 'demorgen', 'vluchtelingen']",POST,6.5.159,
2,https://pbs.twimg.com/profile_images/730002379991592960/8JdcGN8I_bigger.jpg,MALE,PeterTBD,https://twitter.com/PeterTBD,Peter RA ♥Palestina,154579091,1492550100083,https://twitter.com/PeterTBD/status/854301619659341825,,2017-04-18T21:19:25Z,,twitter.com,,NL,,"Laarbeek, Nederland",SOURCE_LOCATION,Netherlands,2750405,"52.37403,4.88969",,5q7mEWWdq-gOsH8P9V3cKCimBl8,854301619659341825,https://pbs.twimg.com/media/C9sWy4EXoAAGYK9.jpg,SOURCE_TASK,nl,2017-04-18T21:19:25Z,0.0,['https://t.co/dg2OIqsHng'],"Klaplopers zijn het, die #vluchtelingen Komen het hier leeghalen terwijl we het zelf al moeilijk genoeg hebben. http://ln.is/m.telegraaf.nl/dft/a/JktKk …",True,i5xIoxTW-Lz6BeeyJDnm1pvBlt4,TEXT,153,,334,,https://twitter.com/PeterTBD/status/854301619659341825,2017-04-18T11:52:32Z,False,,,https://twitter.com/PeterTBD/status/854301619659341825,NEUTRAL,1492550365865500033,53983,,,,,,,,,,,NONE,0.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],dQoXN1nVtmige-D0PeI4Fk4zlEI,355555,2010-06-11T09:43:00Z,2017-04-18T21:19:22Z,"<p>1 Indo dus Allochtoon 2 EU 3 NL <a href=""https://twitter.com/StVluchteling"" rel=""nofollow"">@<b>StVluchteling</b></a> <a href=""https://twitter.com/TFBoulevard"" rel=""nofollow"">@<b>TFBoulevard</b></a> <a href=""https://twitter.com/OpenCoffeeGBL"" rel=""nofollow"">@<b>OpenCoffeeGBL</b></a> Eerst PPR nu <a href=""https://twitter.com/groenlinks"" rel=""nofollow"">@<b>groenlinks</b></a>? UIT de randstad. THUIS in Brabant <a href=""https://twitter.com/StopMoslimhaat"" rel=""nofollow"">@<b>StopMoslimhaat</b></a></p>",0,0,12048,1520,1455,PeterTBD,hNdH5TYNFUOBCkqazZ8IT8IxvS0,200,0,https://pbs.twimg.com/profile_images/730002379991592960/8JdcGN8I_400x400.jpg,0,2017-04-15T17:34:21Z,2017-04-18T21:19:23Z,2017-04-15T18:05:03Z,0,https://twitter.com/petertbd,"Laarbeek, Nederland",2017-04-18T21:19:22Z,32,32,['http://petertbd.nl'],twitter,MICROBLOG,https://twitter.com/petertbd,,DEFAULT,0,ADAPTIVE,0.0,Peter RA♥Palestina,3600000,0,False,['vluchtelingen'],POST,6.5.159,
3,https://pbs.twimg.com/profile_images/844493258629763072/GOB34i5L_bigger.jpg,MALE,kajleers,https://twitter.com/kajleers,Kaj Leers,29955357,1492511700046,https://twitter.com/kajleers/status/854248164223832064,,2017-04-18T10:35:05Z,,twitter.com,Amsterdam,NL,PPLC,Amsterdam,SOURCE_LOCATION,"Amsterdam, Gemeente Amsterdam, North Holland, Netherlands",2759794,"52.37403,4.88969",North Holland,9ZgFsMx9mWnF2wC30JZnW1UALUI,854248164223832064,https://pbs.twimg.com/media/C9rmJ_HXYAEcvgM.jpg,SOURCE_TASK,nl,2017-04-18T10:35:05Z,1.0,['https://t.co/FGe6ukdHbf'],Het succes van de Europese Unie: *samenwerking*. Dan helpt t niet als Tsjechië de grenzen sluit. http://www.parlement.com/9353000/1/j9vvj1gor340pz8/vkdhaniq5flg … #vluchtelingen,True,dho3SOs1Shyup16qV7pRfrXZwMk,TEXT,177,,335,,https://twitter.com/kajleers/status/854248164223832064,2017-04-18T08:20:08Z,False,,,https://twitter.com/kajleers/status/854248164223832064,NEUTRAL,1492511705215900114,38146,,,,,,,,,,,NONE,0.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],DHs71U-RYd695gg-OGHww2VmKMQ,338339,2009-04-09T02:59:00Z,2017-04-06T21:16:03Z,<p>Socialized geek | European | Communications &amp; strategy | Pluralist | RT may or may not be endorsement</p>,0,0,31,8143,676,kajleers,vHaWm6MxsomdzcbrO3o8sLbpr7Y,200,0,https://pbs.twimg.com/profile_images/844493258629763072/GOB34i5L_400x400.jpg,0,2017-04-17T19:29:24Z,2017-04-18T10:35:03Z,2017-04-17T21:35:01Z,0,https://twitter.com/kajleers,Amsterdam,2017-04-18T10:37:38Z,29,29,['http://www.kajleers.nl'],twitter,MICROBLOG,https://twitter.com/kajleers,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Kaj Leers,46955072,0,False,['vluchtelingen'],POST,6.5.159,
4,https://pbs.twimg.com/profile_images/844493258629763072/GOB34i5L_bigger.jpg,MALE,kajleers,https://twitter.com/kajleers,Kaj Leers,29955357,1492692000068,https://twitter.com/kajleers/status/854971951722500098,,2017-04-20T12:40:03Z,,twitter.com,Amsterdam,NL,PPLC,Amsterdam,SOURCE_LOCATION,"Amsterdam, Gemeente Amsterdam, North Holland, Netherlands",2759794,"52.37403,4.88969",North Holland,tT4wSQhQ4EArlLAzKc5pEyOuv7Q,854971951722500098,,SOURCE_TASK,nl,2017-04-20T12:40:03Z,0.0,,"Helft NL: ""Erdogan is 'n lul! Een dictator! Maar als hij #vluchtelingen hier weg houdt: graag samenwerken.""",True,SJCbf9nFTewNIgLB1jXPnQvE8Yg,TEXT,107,,324,,https://twitter.com/kajleers/status/854971951722500098,2017-04-20T08:16:12Z,False,,,https://twitter.com/kajleers/status/854971951722500098,NEUTRAL,1492692003423800244,92468,,,,,,,,,,,NONE,0.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],fgXRQ1XrdQ97_sE05U0CSdI9jpU,342379,2009-04-09T02:59:00Z,2017-04-18T21:30:47Z,<p>Socialized geek | European | Communications &amp; strategy | Pluralist | RT may or may not be endorsement</p>,0,0,33,8147,677,kajleers,vHaWm6MxsomdzcbrO3o8sLbpr7Y,200,0,https://pbs.twimg.com/profile_images/844493258629763072/GOB34i5L_400x400.jpg,0,2017-04-20T06:22:52Z,2017-04-20T12:40:02Z,2017-04-20T08:09:02Z,0,https://twitter.com/kajleers,Amsterdam,2017-04-20T12:40:43Z,25,25,['http://www.kajleers.nl'],twitter,MICROBLOG,https://twitter.com/kajleers,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Kaj Leers,16300464,0,False,['vluchtelingen'],POST,6.5.162,
5,https://pbs.twimg.com/profile_images/730653955680813057/WgGYthVw_bigger.jpg,UNKNOWN,ED_Regio,https://twitter.com/ED_Regio,Eindhovens Dagblad,27610121,1492550400072,https://twitter.com/ED_Regio/status/854389086437732352,,2017-04-18T21:21:32Z,,twitter.com,Eindhoven,NL,PPL,Eindhoven,SOURCE_LOCATION,"Eindhoven, Gemeente Eindhoven, North Brabant, Netherlands",2756253,"51.44083,5.47778",North Brabant,3LePb-GpVBcTgUtsCDGDLya_Stg,854389086437732352,,SOURCE_TASK,nl,2017-04-18T21:21:32Z,0.0,,Minder vluchtelingen naar Nuenen,True,aYi9L9ziYU47XLUjCO_yw0S4vKg,TEXT,32,,304,,https://twitter.com/ED_Regio/status/854389086437732352,2017-04-18T17:40:06Z,False,,,https://twitter.com/ED_Regio/status/854389086437732352,NEUTRAL,1492550492887700032,20472,,,,,,,,,,,NONE,0.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],mqnUR5APPVNcadtkhtK5o8gHV9Y,339645,2009-03-30T02:28:00Z,2017-04-18T21:21:29Z,<p>Nieuws uit Zuidoost-Brabant van de redactie van het ED.</p>,0,0,57,42855,5553,ED_Regio,o_LvwAiK9GFDnXovCYACv_BvT3U,200,0,https://pbs.twimg.com/profile_images/730653955680813057/WgGYthVw_400x400.jpg,0,2017-04-18T16:40:06Z,2017-04-18T21:21:30Z,2017-04-18T17:04:17Z,0,https://twitter.com/ed_regio,Eindhoven,2017-04-18T21:21:29Z,20,20,['http://www.ed.nl'],twitter,MICROBLOG,https://twitter.com/ed_regio,,DEFAULT,0,ADAPTIVE,0.0,Eindhovens Dagblad,3600000,0,True,,POST,6.5.159,
6,https://pbs.twimg.com/profile_images/724697826437943296/saHAY5d9_400x400.jpg,UNKNOWN,RealShowstopper,https://twitter.com/RealShowstopper,RealShowstopper,14218713,1492353900018,https://twitter.com/RealShowstopper/status/853588768644886530,,2017-04-16T14:45:03Z,,twitter.com,,NL,,Nederland,SOURCE_LOCATION,Netherlands,2750405,"52.37403,4.88969",,XM1Ms9eS9FSkQyZ-H1OfhCJG0YY,853588768644886530,,SOURCE_TASK,nl,2017-04-16T14:45:03Z,,,Tsjechië wil geen vluchtelingen meer opnemen:,True,dtlBW42jcjihEldRi0MUm9tJSmk,TEXT,45,,304,,https://twitter.com/RealShowstopper/status/853588768644886530,2017-04-16T12:37:09Z,False,,,https://twitter.com/RealShowstopper/status/853588768644886530,NEUTRAL,1492353903762800007,62918,True,https://pbs.twimg.com/profile_images/796021101130371072/PmnwCf4b_bigger.jpg,NUnl,https://twitter.com/NUnl,NU.nl,2493701,853588068732997632,https://twitter.com/NUnl/status/853588068732997632,https://twitter.com/NUnl,NU.nl,RAW,,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],8dGUEjcTOnBt9YhdPqV04YcGy1Y,352815,2008-03-25T01:07:00Z,2017-04-06T20:55:25Z,"<p>Representant van de post-babyboomeriaanse netwerkgen. &amp; brute twitteraar'14 (Geenstijl). De Kafka v/h internet (<a href=""https://twitter.com/SHEBYTE"" rel=""nofollow"">@<b>SHEBYTE</b></a>). De TomTom van Twitter (Eddy Terstall)</p>",0,0,333,3492,2530,RealShowstopper,dQdCW48YAcYpuQPR_9IlCj0_MMw,200,0,https://pbs.twimg.com/profile_images/724697826437943296/saHAY5d9_400x400.jpg,0,2017-04-16T11:47:27Z,2017-04-16T14:45:01Z,2017-04-16T11:52:01Z,0,https://twitter.com/realshowstopper,Nederland,2017-04-16T14:45:00Z,29,29,['http://therealshowstopper.wordpress.com/'],twitter,MICROBLOG,https://twitter.com/realshowstopper,,DEFAULT,0,ADAPTIVE,0.0,RealShowstopper,10377779,0,False,,POST,6.5.159,
7,https://pbs.twimg.com/profile_images/2541189149/205540_204769096224225_100000734087886_614825_847146_n_bigger.jpg,UNKNOWN,SciteCito,https://twitter.com/SciteCito,JuVi,779904919,1492365600010,https://twitter.com/SciteCito/status/853651048833134593,,2017-04-16T18:00:14Z,,twitter.com,,,,,,,,,,Q7YQupwAGloNZ6SeXEztBo9oD84,853651048833134593,,SOURCE_TASK,nl,2017-04-16T18:00:14Z,0.0,,Weer duizenden vluchtelingen opgepikt uit zee,True,fR5AcAoavAAUYAYMY3kO0tFnLn8,TEXT,45,,303,,https://twitter.com/SciteCito/status/853651048833134593,2017-04-16T16:47:24Z,False,,,https://twitter.com/SciteCito/status/853651048833134593,NEUTRAL,1492365614598600027,25710,,,,,,,,,,,NONE,0.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],2UurcwYSn_pzzjQwVIeGg_UPLy0,349153,2012-08-25T01:45:00Z,2017-04-06T21:19:09Z,<p></p>,0,0,6,2217,3881,SciteCito,0NaN1jaCuHhZucFEdwSKc_P-KG0,200,0,https://pbs.twimg.com/profile_images/2541189149/205540_204769096224225_100000734087886_614825_847146_n_400x400.jpg,0,2017-04-16T15:33:56Z,2017-04-16T18:00:11Z,2017-04-16T15:38:02Z,0,https://twitter.com/scitecito,,2017-04-16T18:00:22Z,35,35,,twitter,MICROBLOG,https://twitter.com/scitecito,,DEFAULT,0,ADAPTIVE,0.0,JuVi,8538402,0,False,,POST,6.5.159,
8,https://pbs.twimg.com/profile_images/796021101130371072/PmnwCf4b_bigger.jpg,UNKNOWN,NUnl,https://twitter.com/NUnl,NU.nl,2493701,1492351500046,https://twitter.com/NUnl/status/853588068732997632,0.0,2017-04-16T14:09:01Z,0.0,twitter.com,,,,,,,,,,ANofZqsuGJi1v3wHwislSkt_DoI,853588068732997632,,SOURCE_TASK,nl,2017-04-17T08:48:02Z,33.0,,Tsjechië wil geen vluchtelingen meer opnemen:,True,dtlBW42jcjihEldRi0MUm9tJSmk,TEXT,45,,305,9.0,https://twitter.com/NUnl/status/853588068732997632,2017-04-16T12:37:09Z,False,,,https://twitter.com/NUnl/status/853588068732997632,NEUTRAL,1492351741469600091,90146,False,,,,,,,,,,NONE,19.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],NH35r0wnHo1Ai6gX1LKIjs0Agfs,325325,2007-03-27T07:00:00Z,2017-04-06T20:51:04Z,<p>NU.nl | laatste nieuws | binnenland | buitenland | politiek | economie | beurskoersen | tech | sport l cultuur | weer | verkeer | entertainment &amp; lifestyle</p>,0,0,2,1441633,1,NUnl,ctIpK8RWn-4wtb5RXBdyKL9l7DQ,200,0,https://pbs.twimg.com/profile_images/796021101130371072/PmnwCf4b_400x400.jpg,0,2017-04-16T10:41:09Z,2017-04-16T14:09:00Z,2017-04-16T11:33:02Z,0,https://twitter.com/nunl,,2017-04-16T14:09:35Z,20,20,['http://www.nu.nl'],twitter,MICROBLOG,https://twitter.com/nunl,,DEFAULT,0,ADAPTIVE,0.0,NU.nl,9391749,0,True,,POST,6.5.159,
9,https://pbs.twimg.com/profile_images/730520743570747395/EBuA2tE5_bigger.jpg,UNKNOWN,tubantia,https://twitter.com/tubantia,Tubantia,14703384,1492294200033,https://twitter.com/tubantia/status/853367481494360066,0.0,2017-04-15T22:11:48Z,0.0,twitter.com,Enschede,NL,PPL,Enschede,SOURCE_LOCATION,"Enschede, Gemeente Enschede, Overijssel, Netherlands",2756071,"52.21833,6.89583",Overijssel,jHF9RhbEZ6TeFhqN1IYUkiEC_10,853367481494360066,,SOURCE_TASK,nl,2017-04-16T06:55:02Z,1.0,,Weer duizenden vluchtelingen opgepikt uit zee,True,fR5AcAoavAAUYAYMY3kO0tFnLn8,TEXT,45,,304,1.0,https://twitter.com/tubantia/status/853367481494360066,2017-04-15T22:00:37Z,False,,,https://twitter.com/tubantia/status/853367481494360066,NEUTRAL,1492294308777400002,21533,False,,,,,,,,,,NONE,0.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],UyO_U6LjFMSanjqf7qK2WoFvtuQ,332004,2008-05-08T11:00:00Z,2017-04-06T21:02:15Z,"<p>Het belangrijkste én leukste nieuws uit Twente &amp; de Achterhoek direct op je timeline. Ook te volgen op Facebook: <a href=""https://t.co/ZQTytIndLG"" rel=""nofollow noopener"" title=""http://tub.nl/215Lt2l""><span>http://</span><span>tub.nl/215Lt2l</span><span><span>&nbsp;</span></span></a></p>",0,0,83,48076,99,tubantia,5_IHnvQeudT6ae0xlKi74eQKjsk,200,0,https://pbs.twimg.com/profile_images/730520743570747395/EBuA2tE5_400x400.jpg,0,2017-04-15T21:10:06Z,2017-04-15T22:11:47Z,2017-04-15T21:32:32Z,0,https://twitter.com/tubantia,Enschede,2017-04-15T22:11:48Z,20,20,['http://www.tubantia.nl'],twitter,MICROBLOG,https://twitter.com/tubantia,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Tubantia,2353944,0,False,,POST,6.5.159,
